Account,Date,Channel,Units,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,24:00
0724288019,1/7/2016,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/7/2016,141654340 1,kWh,52.560000,54.000000,54.720000,54.720000,52.560000,54.720000,55.440000,56.160000,59.040000,56.880000,56.160000,56.880000,56.160000,57.600000,61.200000,59.040000,61.920000,63.360000,54.000000,51.120000,47.520000,48.960000,48.960000,44.640000,43.200000,39.600000,38.160000,39.600000,41.760000,41.040000,42.480000,42.480000,46.080000,47.520000,48.960000,50.400000,51.120000,51.840000,52.560000,52.560000,53.280000,48.960000,49.680000,48.240000,48.960000,48.240000,49.680000,49.680000
0724288019,1/7/2016,141654341 1,kWh,6.264000,6.696000,6.552000,6.552000,6.336000,6.336000,6.408000,6.336000,6.480000,6.336000,6.264000,6.408000,7.776000,9.288000,13.536000,10.728000,11.016000,15.696000,20.520000,17.352000,16.920000,16.992000,15.912000,15.984000,14.760000,15.480000,15.984000,15.840000,14.616000,14.472000,14.688000,14.688000,14.112000,13.392000,11.232000,10.440000,11.376000,10.872000,11.016000,10.512000,9.648000,9.792000,8.856000,7.632000,6.840000,6.624000,6.696000,6.768000
0724288019,1/7/2016,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/7/2016,230079804 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/7/2016,230083235 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/7/2016,O'Hare Airport Temp. Fahren,Fahren,35.600000,35.600000,35.600000,35.600000,33.800000,33.800000,33.800000,33.800000,33.800000,33.800000,33.800000,33.800000,33.800000,33.800000,33.800000,33.800000,35.600000,35.600000,35.600000,35.600000,37.400000,37.400000,37.400000,37.400000,37.400000,37.400000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000,41.000000,41.000000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000,37.400000,37.400000,37.400000,37.400000,37.400000,37.400000
0724288019,1/7/2016,O'Hare Airport Temp. RH,RH,64.380000,64.380000,64.380000,64.380000,74.560000,74.560000,74.560000,74.560000,74.560000,74.560000,74.560000,74.560000,74.560000,74.560000,74.560000,74.560000,69.390000,69.390000,69.390000,69.390000,64.610000,64.610000,64.610000,64.610000,64.610000,64.610000,60.210000,60.210000,60.210000,60.210000,64.850000,64.850000,64.850000,64.850000,60.460000,60.460000,64.850000,64.850000,64.850000,64.850000,64.850000,64.850000,74.920000,74.920000,74.920000,74.920000,74.920000,74.920000
0724288019,1/8/2016,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/8/2016,141654340 1,kWh,43.200000,43.200000,47.520000,47.520000,48.240000,50.400000,50.400000,51.120000,51.120000,50.400000,50.400000,49.680000,49.680000,49.680000,51.840000,54.000000,56.160000,49.680000,43.920000,39.600000,45.360000,45.360000,41.760000,38.880000,35.280000,36.720000,34.560000,36.000000,35.280000,36.000000,33.840000,35.280000,36.000000,37.440000,37.440000,38.880000,38.160000,38.160000,38.160000,39.600000,37.440000,40.320000,38.880000,39.600000,38.160000,40.320000,35.280000,36.000000
0724288019,1/8/2016,141654341 1,kWh,6.768000,7.056000,6.984000,6.696000,6.840000,6.552000,6.768000,6.984000,6.912000,7.200000,9.792000,10.800000,10.800000,10.584000,14.472000,11.808000,12.384000,14.832000,18.576000,21.096000,18.576000,18.144000,17.208000,16.200000,15.840000,15.840000,15.984000,15.192000,14.832000,14.184000,13.824000,13.248000,11.376000,10.872000,10.008000,9.576000,10.008000,10.728000,10.872000,10.080000,9.072000,8.496000,6.840000,5.112000,5.040000,5.040000,4.968000,4.968000
0724288019,1/8/2016,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/8/2016,230079804 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/8/2016,230083235 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/8/2016,O'Hare Airport Temp. Fahren,Fahren,37.400000,37.400000,35.600000,35.600000,37.400000,37.400000,37.400000,37.400000,37.400000,37.400000,37.400000,37.400000,37.400000,37.400000,37.400000,37.400000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000,41.000000,41.000000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000,41.000000,41.000000,41.000000,41.000000,41.000000,41.000000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000,39.200000
0724288019,1/8/2016,O'Hare Airport Temp. RH,RH,74.920000,74.920000,80.460000,80.460000,86.660000,86.660000,86.660000,86.660000,86.660000,86.660000,93.120000,93.120000,93.120000,93.120000,100.000000,100.000000,93.180000,93.180000,93.180000,93.180000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,93.230000,93.230000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
0724288019,1/9/2016,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/9/2016,141654340 1,kWh,28.800000,32.400000,35.280000,38.880000,36.000000,38.160000,42.480000,45.360000,46.080000,44.640000,45.360000,46.080000,46.080000,45.360000,46.800000,46.080000,46.080000,48.240000,47.520000,46.080000,47.520000,46.080000,47.520000,46.080000,45.360000,48.240000,46.800000,47.520000,48.960000,50.400000,52.560000,51.840000,52.560000,52.560000,52.560000,52.560000,53.280000,52.560000,54.000000,54.000000,52.560000,54.720000,54.000000,56.160000,55.440000,56.880000,51.840000,52.560000
0724288019,1/9/2016,141654341 1,kWh,5.112000,5.112000,5.040000,5.112000,4.968000,4.896000,5.040000,4.968000,5.040000,5.040000,5.040000,5.040000,5.184000,5.256000,5.400000,4.968000,4.752000,4.824000,4.824000,4.824000,4.896000,4.896000,4.824000,4.896000,5.256000,5.184000,5.112000,5.040000,4.896000,4.824000,4.968000,5.040000,5.256000,5.112000,4.968000,4.824000,5.256000,5.400000,5.184000,5.040000,4.968000,4.968000,5.040000,4.968000,4.752000,4.752000,4.752000,4.752000
0724288019,1/9/2016,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/9/2016,230079804 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/9/2016,230083235 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/9/2016,O'Hare Airport Temp. Fahren,Fahren,39.200000,39.200000,37.400000,37.400000,37.400000,37.400000,37.400000,37.400000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,35.600000,33.800000,33.800000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,30.200000,30.200000,28.400000,28.400000,28.400000,28.400000,26.600000,26.600000,21.200000,21.200000
0724288019,1/9/2016,O'Hare Airport Temp. RH,RH,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,93.070000,93.070000,93.070000,93.070000,93.070000,93.070000,93.010000,93.010000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,92.950000,92.950000,92.950000,92.950000,92.890000,92.890000,92.840000,92.840000,86.130000,86.130000,86.020000,86.020000,92.600000,92.600000
0724288019,1/10/2016,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/10/2016,141654340 1,kWh,53.280000,56.160000,58.320000,61.920000,61.920000,63.360000,64.080000,63.360000,65.520000,64.080000,65.520000,66.960000,66.240000,67.680000,68.400000,79.200000,82.800000,79.920000,77.760000,78.480000,78.480000,77.760000,78.480000,79.920000,79.200000,80.640000,79.200000,79.200000,79.920000,81.360000,82.080000,82.800000,85.680000,86.400000,87.840000,88.560000,89.280000,89.280000,90.000000,91.440000,91.440000,92.160000,90.720000,92.160000,94.320000,90.720000,93.600000,93.600000
0724288019,1/10/2016,141654341 1,kWh,5.112000,5.184000,5.112000,4.824000,4.896000,4.824000,4.896000,4.896000,4.824000,4.608000,4.608000,4.680000,4.824000,4.968000,4.968000,5.616000,5.256000,5.184000,4.680000,4.536000,4.608000,4.536000,4.464000,4.536000,4.824000,4.608000,4.536000,4.464000,4.320000,4.392000,4.680000,4.608000,4.896000,4.824000,4.608000,4.680000,5.040000,4.752000,4.680000,4.536000,4.464000,4.464000,4.536000,4.824000,4.536000,4.680000,4.536000,4.536000
0724288019,1/10/2016,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/10/2016,230079804 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/10/2016,230083235 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/10/2016,O'Hare Airport Temp. Fahren,Fahren,21.200000,21.200000,21.200000,21.200000,19.400000,19.400000,19.400000,19.400000,17.600000,17.600000,15.800000,15.800000,14.000000,14.000000,12.200000,12.200000,12.200000,12.200000,14.000000,14.000000,14.000000,14.000000,14.000000,14.000000,12.200000,12.200000,12.200000,12.200000,10.400000,10.400000,8.600000,8.600000,6.800000,6.800000,6.800000,6.800000,5.000000,5.000000,5.000000,5.000000,3.200000,3.200000,3.200000,3.200000,1.400000,1.400000,1.400000,1.400000
0724288019,1/10/2016,O'Hare Airport Temp. RH,RH,85.680000,85.680000,85.680000,85.680000,85.570000,85.570000,79.070000,79.070000,78.900000,78.900000,78.740000,78.740000,78.570000,78.570000,78.400000,78.400000,78.400000,78.400000,78.570000,78.570000,72.400000,72.400000,72.400000,72.400000,78.400000,78.400000,78.400000,78.400000,71.980000,71.980000,71.770000,71.770000,71.550000,71.550000,71.550000,71.550000,71.330000,71.330000,71.330000,71.330000,77.530000,77.530000,71.110000,71.110000,70.890000,70.890000,70.890000,70.890000
0724288019,1/11/2016,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/11/2016,141654340 1,kWh,93.600000,92.160000,93.600000,93.600000,92.880000,93.600000,94.320000,92.880000,93.600000,93.600000,92.880000,93.600000,94.320000,93.600000,95.040000,94.320000,93.600000,94.320000,93.600000,90.000000,90.000000,89.280000,87.840000,84.960000,84.960000,79.920000,75.600000,79.920000,77.040000,76.320000,77.040000,74.880000,74.880000,77.040000,75.600000,76.320000,74.880000,75.600000,73.440000,73.440000,74.160000,73.440000,72.000000,71.280000,73.440000,73.440000,71.280000,77.040000
0724288019,1/11/2016,141654341 1,kWh,4.968000,4.968000,4.608000,4.464000,4.536000,4.320000,4.680000,4.536000,4.464000,4.536000,7.632000,8.208000,7.992000,11.088000,14.256000,11.736000,11.736000,14.400000,20.952000,18.504000,18.072000,18.720000,17.496000,17.064000,16.560000,14.904000,14.832000,14.976000,14.184000,14.256000,13.968000,13.104000,11.376000,9.792000,10.152000,10.008000,9.504000,9.720000,8.856000,8.712000,8.208000,8.136000,7.344000,6.120000,5.832000,5.472000,5.184000,5.256000
0724288019,1/11/2016,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/11/2016,230079804 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/11/2016,230083235 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/11/2016,O'Hare Airport Temp. Fahren,Fahren,1.400000,1.400000,1.400000,1.400000,-0.400000,-0.400000,-0.400000,-0.400000,-0.400000,-0.400000,-0.400000,-0.400000,-0.400000,-0.400000,-0.400000,-0.400000,1.400000,1.400000,3.200000,3.200000,6.800000,6.800000,8.600000,8.600000,12.200000,12.200000,12.200000,12.200000,17.600000,17.600000,17.600000,17.600000,19.400000,19.400000,19.400000,19.400000,21.200000,21.200000,24.800000,24.800000,23.000000,23.000000,24.800000,24.800000,21.200000,21.200000,19.400000,19.400000
0724288019,1/11/2016,O'Hare Airport Temp. RH,RH,70.890000,70.890000,70.890000,70.890000,77.170000,77.170000,70.670000,70.670000,70.670000,70.670000,70.670000,70.670000,70.670000,70.670000,77.170000,77.170000,70.890000,70.890000,77.530000,77.530000,71.550000,71.550000,71.770000,71.770000,78.400000,78.400000,78.400000,78.400000,72.810000,72.810000,78.900000,78.900000,85.570000,85.570000,92.530000,92.530000,92.600000,92.600000,79.550000,79.550000,85.800000,85.800000,79.550000,79.550000,79.230000,79.230000,73.010000,73.010000
0724288019,1/12/2016,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/12/2016,141654340 1,kWh,77.760000,79.920000,81.360000,81.360000,80.640000,79.200000,79.920000,79.200000,79.920000,79.200000,82.080000,92.880000,92.160000,92.160000,95.760000,94.320000,96.480000,96.480000,87.120000,84.960000,83.520000,83.520000,84.240000,85.680000,86.400000,84.960000,84.240000,80.640000,79.920000,79.920000,77.040000,80.640000,87.120000,90.000000,92.880000,93.600000,93.600000,93.600000,93.600000,94.320000,95.760000,93.600000,95.760000,95.040000,95.040000,96.480000,96.480000,95.040000
0724288019,1/12/2016,141654341 1,kWh,5.688000,5.616000,5.256000,5.256000,5.256000,5.328000,5.184000,5.256000,5.256000,5.328000,7.200000,7.992000,7.704000,9.072000,12.096000,10.440000,10.728000,14.904000,19.944000,20.448000,18.504000,18.216000,16.560000,15.768000,16.056000,15.480000,14.832000,15.264000,15.696000,15.336000,15.120000,13.680000,12.816000,12.456000,11.592000,11.016000,10.440000,9.792000,8.712000,8.496000,8.712000,8.784000,8.208000,7.200000,6.408000,6.408000,6.264000,6.480000
0724288019,1/12/2016,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/12/2016,230079804 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/12/2016,230083235 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/12/2016,O'Hare Airport Temp. Fahren,Fahren,17.600000,17.600000,15.800000,15.800000,15.800000,15.800000,15.800000,15.800000,12.200000,12.200000,10.400000,10.400000,8.600000,8.600000,5.000000,5.000000,5.000000,5.000000,6.800000,6.800000,8.600000,8.600000,8.600000,8.600000,10.400000,10.400000,10.400000,10.400000,10.400000,10.400000,8.600000,8.600000,8.600000,8.600000,8.600000,8.600000,6.800000,6.800000,6.800000,6.800000,5.000000,5.000000,3.200000,3.200000,3.200000,3.200000,3.200000,3.200000
0724288019,1/12/2016,O'Hare Airport Temp. RH,RH,72.810000,72.810000,78.740000,78.740000,72.610000,72.610000,72.610000,72.610000,72.190000,72.190000,66.180000,66.180000,65.930000,65.930000,71.330000,71.330000,71.330000,71.330000,65.680000,65.680000,60.520000,60.520000,65.930000,65.930000,60.790000,60.790000,60.790000,60.790000,60.790000,60.790000,65.930000,65.930000,65.930000,65.930000,60.520000,60.520000,65.680000,65.680000,60.250000,60.250000,59.970000,59.970000,65.180000,65.180000,65.180000,65.180000,65.180000,65.180000
0724288019,1/13/2016,141501550 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0724288019,1/13/2016,141654340 1,kWh,96.480000,96.480000,96.480000,98.640000,95.760000,97.200000,97.200000,97.200000,97.200000,97.200000,98.640000,96.480000,97.200000,97.200000,98.640000,97.920000,95.760000,102.240000,92.160000,90.720000,90.720000,89.280000,89.280000,87.840000,87.120000,84.960000,83.520000,84.240000,83.520000,80.640000,78.480000,77.760000,81.360000,79.200000,80.640000,78.480000,79.920000,80.640000,81.360000,79.920000,79.200000,78.480000,79.200000,78.480000,78.480000,77.040000,74.880000,76.320000
0724288019,1/13/2016,141654341 1,kWh,6.696000,6.696000,6.336000,6.264000,6.408000,6.336000,6.336000,6.336000,6.336000,6.552000,8.208000,7.920000,8.424000,11.304000,13.392000,12.240000,11.592000,14.256000,18.432000,19.152000,18.144000,18.072000,17.784000,18.432000,16.992000,16.344000,15.984000,15.264000,14.688000,14.760000,14.112000,13.968000,13.824000,12.888000,12.600000,13.032000,11.304000,10.872000,10.944000,10.080000,9.936000,9.216000,8.568000,6.624000,6.552000,6.408000,6.480000,6.696000
0724288019,1/13/2016,145019813 1,kWh,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
